Conc1	5E-09	
Start1	689.99	
Stop1	2789.79	
Kobs	0.00380373082482393	
Error Kobs	NaN	
Koff	0.00322384717252245	
Error Koff	NaN	
Time1	Data1	Fit1	
1044.79	0.19349892	0.18636923	
1044.99	0.19372028	0.18641721	
1045.19	0.1938779	0.18646517	
1045.39	0.19411618	0.18651308	
1045.59	0.19417517	0.18656096	
1045.79	0.19436039	0.18660881	
1045.99	0.19379193	0.18665661	
1046.19	0.19390487	0.18670438	
1046.39	0.19368312	0.18675212	
1046.59	0.1934879	0.18679982	
1046.79	0.19316119	0.18684748	
1046.99	0.19351207	0.1868951	
1047.19	0.19280305	0.18694269	
1047.39	0.1925795	0.18699025	
1047.59	0.19222013	0.18703776	
1047.79	0.19242436	0.18708524	
1047.99	0.19180413	0.18713269	
1048.19	0.19163268	0.1871801	
1048.39	0.19214644	0.18722747	
1048.59	0.19235981	0.18727481	
1048.79	0.19268551	0.18732211	
1048.99	0.19301455	0.18736937	
1049.19	0.19328906	0.1874166	
1049.39	0.19347115	0.18746379	
1049.59	0.19389473	0.18751095	
1049.79	0.19448263	0.18755807	
1049.99	0.19452313	0.18760516	
1050.19	0.19495961	0.18765221	
1050.39	0.19417274	0.18769922	
1050.59	0.19373299	0.1877462	
1050.79	0.19280059	0.18779314	
1050.99	0.19269112	0.18784005	
1051.19	0.19214474	0.18788692	
1051.39	0.19252978	0.18793375	
1051.59	0.19236805	0.18798055	
1051.79	0.19243785	0.18802731	
1051.99	0.19191768	0.18807404	
1052.19	0.19194421	0.18812074	
1052.39	0.19281716	0.18816739	
1052.59	0.19328649	0.18821401	
1052.79	0.19388062	0.1882606	
1052.99	0.19422151	0.18830715	
1053.19	0.19444222	0.18835367	
1053.39	0.19457362	0.18840015	
1053.59	0.19524609	0.18844659	
1053.79	0.19566316	0.188493	
1053.99	0.1959794	0.18853938	
1054.19	0.19617142	0.18858571	
1054.39	0.19598187	0.18863202	
1054.59	0.19610487	0.18867829	
1054.79	0.19550898	0.18872452	
1054.99	0.19532171	0.18877072	
1055.19	0.19495471	0.18881688	
1055.39	0.19519249	0.18886301	
1055.59	0.19501084	0.1889091	
1055.79	0.19468563	0.18895516	
1055.99	0.19437616	0.18900118	
1056.19	0.19449671	0.18904717	
1056.39	0.19477788	0.18909312	
1056.59	0.19460092	0.18913904	
1056.79	0.19413915	0.18918492	
1056.99	0.19392879	0.18923077	
1057.19	0.19404133	0.18927658	
1057.39	0.19462935	0.18932236	
1057.59	0.19503142	0.18936811	
1057.79	0.19548154	0.18941381	
1057.99	0.19634071	0.18945949	
1058.19	0.19671578	0.18950513	
1058.39	0.19708618	0.18955073	
1058.59	0.19689165	0.1895963	
1058.79	0.19719884	0.18964184	
1058.99	0.19692558	0.18968734	
1059.19	0.19671401	0.1897328	
1059.39	0.19709399	0.18977824	
1059.59	0.19697266	0.18982363	
1059.79	0.19621715	0.18986899	
1059.99	0.19638965	0.18991432	
1060.19	0.19620516	0.18995962	
1060.39	0.19600895	0.19000487	
1060.59	0.19583505	0.1900501	
1060.79	0.19577456	0.19009529	
1060.99	0.19601459	0.19014044	
1061.19	0.19634893	0.19018557	
1061.39	0.19653024	0.19023065	
1061.59	0.19663993	0.19027571	
1061.79	0.19695777	0.19032072	
1061.99	0.19750487	0.19036571	
1062.19	0.19736007	0.19041066	
1062.39	0.19745249	0.19045557	
1062.59	0.19771265	0.19050046	
1062.79	0.19831789	0.1905453	
1062.99	0.19789595	0.19059012	
1063.19	0.19770601	0.1906349	
1063.39	0.19795853	0.19067964	
1063.59	0.19757272	0.19072435	
1063.79	0.19720486	0.19076903	
1063.99	0.19740116	0.19081367	
1064.19	0.19667353	0.19085828	
1064.39	0.1968048	0.19090286	
1064.59	0.19658062	0.1909474	
1064.79	0.19641998	0.19099191	
1064.99	0.19657217	0.19103638	
1065.19	0.19656103	0.19108082	
1065.39	0.19657662	0.19112523	
1065.59	0.19665411	0.1911696	
1065.79	0.1965767	0.19121394	
1065.99	0.19670461	0.19125824	
1066.19	0.19668264	0.19130252	
1066.39	0.19662217	0.19134675	
1066.59	0.19700067	0.19139096	
1066.79	0.19685444	0.19143513	
1066.99	0.19670979	0.19147926	
1067.19	0.19666582	0.19152337	
1067.39	0.19692277	0.19156744	
1067.59	0.19681092	0.19161147	
1067.79	0.19695507	0.19165548	
1067.99	0.19710267	0.19169945	
1068.19	0.19679729	0.19174338	
1068.39	0.1974956	0.19178728	
1068.59	0.1975671	0.19183115	
1068.79	0.19787486	0.19187499	
1068.99	0.1983204	0.19191879	
1069.19	0.19816657	0.19196256	
1069.39	0.19822653	0.1920063	
1069.59	0.19808758	0.19205	
1069.79	0.19785181	0.19209367	
1069.99	0.1981976	0.1921373	
1070.19	0.19821095	0.19218091	
1070.39	0.19811585	0.19222448	
1070.59	0.19835069	0.19226801	
1070.79	0.1982455	0.19231152	
1070.99	0.19777069	0.19235499	
1071.19	0.19777254	0.19239842	
1071.39	0.19825988	0.19244183	
1071.59	0.19823209	0.1924852	
1071.79	0.19845997	0.19252854	
1071.99	0.19852992	0.19257184	
1072.19	0.19798546	0.19261511	
1072.39	0.198466	0.19265835	
1072.59	0.19837235	0.19270156	
1072.79	0.19839664	0.19274473	
1072.99	0.19835307	0.19278788	
1073.19	0.19836098	0.19283098	
1073.39	0.19852925	0.19287406	
1073.59	0.19876191	0.1929171	
1073.79	0.19902259	0.19296011	
1073.99	0.19939378	0.19300309	
1074.19	0.19928705	0.19304603	
1074.39	0.19944715	0.19308894	
1074.59	0.19909967	0.19313182	
1074.79	0.19848949	0.19317467	
1074.99	0.19780514	0.19321748	
1075.19	0.19807293	0.19326027	
1075.39	0.19822386	0.19330301	
1075.59	0.1980071	0.19334573	
1075.79	0.19801999	0.19338841	
1075.99	0.19789183	0.19343107	
1076.19	0.19748837	0.19347368	
1076.39	0.19805341	0.19351627	
1076.59	0.19817899	0.19355883	
1076.79	0.1985184	0.19360135	
1076.99	0.19923338	0.19364384	
1077.19	0.19953031	0.19368629	
1077.39	0.2004228	0.19372872	
1077.59	0.20078109	0.19377111	
1077.79	0.2005846	0.19381347	
1077.99	0.20054442	0.1938558	
1078.19	0.2002008	0.1938981	
1078.39	0.19989905	0.19394036	
1078.59	0.19920734	0.19398259	
1078.79	0.19880252	0.19402479	
1078.99	0.19863561	0.19406696	
1079.19	0.19832433	0.19410909	
1079.39	0.19838077	0.1941512	
1079.59	0.19834673	0.19419327	
1079.79	0.19871196	0.19423531	
1079.99	0.1991763	0.19427732	
1080.19	0.19969118	0.19431929	
1080.39	0.19975562	0.19436123	
1080.59	0.19986313	0.19440315	
1080.79	0.20026516	0.19444503	
1080.99	0.20082632	0.19448687	
1081.19	0.20112666	0.19452869	
1081.39	0.20135237	0.19457047	
1081.59	0.20118068	0.19461223	
1081.79	0.20073358	0.19465395	
1081.99	0.20030019	0.19469564	
1082.19	0.19956408	0.19473729	
1082.39	0.19938664	0.19477892	
1082.59	0.19879402	0.19482051	
1082.79	0.19853694	0.19486208	
1082.99	0.19854994	0.19490361	
1083.19	0.19835627	0.19494511	
1083.39	0.1993172	0.19498657	
1083.59	0.19919098	0.19502801	
1083.79	0.19915099	0.19506941	
1083.99	0.19907313	0.19511079	
1084.19	0.19945898	0.19515213	
1084.39	0.19903378	0.19519344	
1084.59	0.19918838	0.19523472	
1084.79	0.19948859	0.19527596	
1084.99	0.20021377	0.19531718	
1085.19	0.20039833	0.19535837	
1085.39	0.20021851	0.19539952	
1085.59	0.20008464	0.19544064	
1085.79	0.19976325	0.19548173	
1085.99	0.19911053	0.19552279	
1086.19	0.19914454	0.19556382	
1086.39	0.1995047	0.19560482	
1086.59	0.19937902	0.19564578	
1086.79	0.19976801	0.19568672	
1086.99	0.19999623	0.19572762	
1087.19	0.20044685	0.19576849	
1087.39	0.20123547	0.19580933	
1087.59	0.20056877	0.19585015	
1087.79	0.20072215	0.19589092	
1087.99	0.20100498	0.19593167	
1088.19	0.20140172	0.19597239	
1088.39	0.20097876	0.19601308	
1088.59	0.200904	0.19605373	
1088.79	0.20164474	0.19609436	
1088.99	0.20246736	0.19613495	
1089.19	0.20289904	0.19617551	
1089.39	0.20307396	0.19621605	
1089.59	0.20271817	0.19625655	
1089.79	0.20239354	0.19629702	
1089.99	0.20212789	0.19633746	
1090.19	0.20268912	0.19637786	
1090.39	0.20300856	0.19641824	
1090.59	0.20311344	0.19645859	
1090.79	0.20310453	0.19649891	
1090.99	0.20279785	0.19653919	
1091.19	0.20307571	0.19657945	
1091.39	0.20274228	0.19661967	
1091.59	0.20244224	0.19665987	
1091.79	0.20260868	0.19670003	
1091.99	0.20264481	0.19674016	
1092.19	0.20264052	0.19678027	
1092.39	0.20230907	0.19682034	
1092.59	0.20264299	0.19686038	
1092.79	0.20281471	0.19690039	
1092.99	0.20308184	0.19694037	
1093.19	0.20305853	0.19698032	
1093.39	0.20277097	0.19702024	
1093.59	0.20255414	0.19706013	
1093.79	0.20285042	0.19709999	
1093.99	0.20341844	0.19713982	
1094.19	0.20331816	0.19717962	
1094.39	0.20334786	0.19721939	
1094.59	0.20363822	0.19725913	
1094.79	0.20311874	0.19729883	
1094.99	0.20265895	0.19733851	
1095.19	0.20286617	0.19737816	
1095.39	0.20289359	0.19741778	
1095.59	0.20340205	0.19745736	
1095.79	0.20353157	0.19749692	
1095.99	0.20338339	0.19753645	
1096.19	0.20304449	0.19757594	
1096.39	0.20274718	0.19761541	
1096.59	0.20292907	0.19765485	
1096.79	0.20255345	0.19769426	
1096.99	0.2024351	0.19773363	
1097.19	0.20249724	0.19777298	
1097.39	0.20257223	0.1978123	
1097.59	0.20258691	0.19785158	
1097.79	0.20287526	0.19789084	
1097.99	0.20250633	0.19793007	
1098.19	0.20253353	0.19796927	
1098.39	0.2032546	0.19800843	
1098.59	0.20349871	0.19804757	
1098.79	0.20307497	0.19808668	
1098.99	0.20378361	0.19812576	
1099.19	0.20442221	0.19816481	
1099.39	0.20470345	0.19820383	
1099.59	0.20503511	0.19824282	
1099.79	0.20538892	0.19828178	
1099.99	0.20557748	0.19832071	
1100.19	0.20616551	0.19835961	
1100.39	0.20612454	0.19839848	
1100.59	0.20656444	0.19843732	
1100.79	0.20623091	0.19847613	
1100.99	0.20610263	0.19851491	
1101.19	0.20581326	0.19855367	
1101.39	0.20494492	0.19859239	
1101.59	0.20433484	0.19863108	
1101.79	0.2042765	0.19866975	
1101.99	0.20375103	0.19870838	
1102.19	0.20385752	0.19874699	
1102.39	0.20326238	0.19878557	
1102.59	0.20305225	0.19882411	
1102.79	0.20257678	0.19886263	
1102.99	0.20297069	0.19890112	
1103.19	0.20263304	0.19893958	
1103.39	0.20317578	0.19897801	
1103.59	0.20352909	0.19901641	
1103.79	0.20402214	0.19905478	
1103.99	0.20405333	0.19909312	
1104.19	0.20414442	0.19913144	
1104.39	0.20401186	0.19916972	
1104.59	0.20440278	0.19920798	
1104.79	0.2042956	0.1992462	
1104.99	0.20380627	0.1992844	
1105.19	0.20302163	0.19932257	
1105.39	0.20295339	0.19936071	
1105.59	0.20301744	0.19939881	
1105.79	0.20287966	0.1994369	
1105.99	0.2024197	0.19947495	
1106.19	0.20272343	0.19951297	
1106.39	0.20254859	0.19955096	
1106.59	0.20314716	0.19958893	
1106.79	0.20312817	0.19962687	
1106.99	0.20373006	0.19966477	
1107.19	0.2037019	0.19970265	
1107.39	0.20408582	0.1997405	
1107.59	0.2042093	0.19977832	
1107.79	0.20438205	0.19981611	
1107.99	0.20436052	0.19985388	
1108.19	0.20449962	0.19989161	
1108.39	0.204125	0.19992932	
1108.59	0.20435275	0.199967	
1108.79	0.20440725	0.20000464	
1108.99	0.20401067	0.20004226	
1109.19	0.20396926	0.20007986	
1109.39	0.20404559	0.20011742	
1109.59	0.2039395	0.20015495	
1109.79	0.20354606	0.20019246	
1109.99	0.20364012	0.20022994	
1110.19	0.20399057	0.20026738	
1110.39	0.20406071	0.2003048	
1110.59	0.20462091	0.2003422	
1110.79	0.20450287	0.20037956	
1110.99	0.20448442	0.2004169	
1111.19	0.20406201	0.2004542	
1111.39	0.20401109	0.20049148	
1111.59	0.20394612	0.20052873	
1111.79	0.20398808	0.20056595	
1111.99	0.20385554	0.20060314	
1112.19	0.20388088	0.20064031	
1112.39	0.20353207	0.20067745	
1112.59	0.20449433	0.20071455	
1112.79	0.20460138	0.20075163	
1112.99	0.20519716	0.20078869	
1113.19	0.20528162	0.20082571	
1113.39	0.20583151	0.20086271	
1113.59	0.20612392	0.20089967	
1113.79	0.20589906	0.20093661	
1113.99	0.20631763	0.20097352	
1114.19	0.20661157	0.20101041	
1114.39	0.20708889	0.20104726	
1114.59	0.20704595	0.20108409	
1114.79	0.2061815	0.20112089	
1114.99	0.20557442	0.20115766	
1115.19	0.20497983	0.2011944	
1115.39	0.20420723	0.20123112	
1115.59	0.20381772	0.20126781	
1115.79	0.20372017	0.20130447	
1115.99	0.20348461	0.2013411	
1116.19	0.20338632	0.2013777	
1116.39	0.20287743	0.20141428	
1116.59	0.20305329	0.20145082	
1116.79	0.20312702	0.20148735	
1116.99	0.20354423	0.20152384	
1117.19	0.2037383	0.2015603	
1117.39	0.20443205	0.20159674	
1117.59	0.20448269	0.20163315	
1117.79	0.20470222	0.20166953	
1117.99	0.20545297	0.20170588	
1118.19	0.20562307	0.20174221	
1118.39	0.20621509	0.20177851	
1118.59	0.20582765	0.20181478	
1118.79	0.20589635	0.20185102	
1118.99	0.20629362	0.20188724	
1119.19	0.20675677	0.20192343	
1119.39	0.20697644	0.20195959	
1119.59	0.20731974	0.20199572	
1119.79	0.20754488	0.20203183	
1119.99	0.20792428	0.20206791	
1120.19	0.20751292	0.20210396	
1120.39	0.20717741	0.20213998	
1120.59	0.20708323	0.20217598	
1120.79	0.20746171	0.20221195	
1120.99	0.20767602	0.20224789	
1121.19	0.20798339	0.2022838	
1121.39	0.20796551	0.20231969	
1121.59	0.20748082	0.20235555	
1121.79	0.20747492	0.20239138	
1121.99	0.20739969	0.20242719	
1122.19	0.20745002	0.20246296	
1122.39	0.20789918	0.20249871	
1122.59	0.20770604	0.20253444	
1122.79	0.20790113	0.20257013	
1122.99	0.20820441	0.2026058	
1123.19	0.20774379	0.20264145	
1123.39	0.20766062	0.20267706	
1123.59	0.207554	0.20271265	
1123.79	0.20739817	0.20274821	
1123.99	0.20713696	0.20278374	
1124.19	0.20632292	0.20281925	
1124.39	0.2060319	0.20285473	
1124.59	0.20573195	0.20289018	
1124.79	0.20579646	0.20292561	
1124.99	0.20548499	0.20296101	
1125.19	0.20547705	0.20299638	
1125.39	0.20500445	0.20303172	
1125.59	0.20499216	0.20306704	
1125.79	0.20528173	0.20310233	
1125.99	0.20544944	0.2031376	
1126.19	0.20598324	0.20317283	
1126.39	0.20638432	0.20320805	
1126.59	0.2068	0.20324323	
1126.79	0.20708623	0.20327839	
1126.99	0.20747919	0.20331352	
1127.19	0.20712194	0.20334862	
1127.39	0.20738563	0.2033837	
1127.59	0.20731804	0.20341875	
1127.79	0.20752056	0.20345377	
1127.99	0.20745988	0.20348877	
1128.19	0.20721387	0.20352374	
1128.39	0.20718077	0.20355868	
1128.59	0.20703849	0.2035936	
1128.79	0.20709308	0.20362849	
1128.99	0.20702333	0.20366336	
1129.19	0.20711487	0.20369819	
1129.39	0.20689387	0.20373301	
1129.59	0.2066419	0.20376779	
1129.79	0.20612	0.20380255	
1129.99	0.20540783	0.20383728	
1130.19	0.20565419	0.20387199	
1130.39	0.2058922	0.20390666	
1130.59	0.20584771	0.20394132	
1130.79	0.20605451	0.20397594	
1130.99	0.20605001	0.20401054	
1131.19	0.20627247	0.20404512	
1131.39	0.2063292	0.20407967	
1131.59	0.20656203	0.20411419	
1131.79	0.20700388	0.20414868	
1131.99	0.2070122	0.20418315	
1132.19	0.20749978	0.20421759	
1132.39	0.20817395	0.20425201	
1132.59	0.20826472	0.2042864	
1132.79	0.20871888	0.20432076	
1132.99	0.20908787	0.2043551	
1133.19	0.20901704	0.20438941	
1133.39	0.20895649	0.2044237	
1133.59	0.20829906	0.20445796	
1133.79	0.20802689	0.20449219	
1133.99	0.20810252	0.2045264	
1134.19	0.20870583	0.20456058	
1134.39	0.20880697	0.20459474	
1134.59	0.20858074	0.20462886	
1134.79	0.20899368	0.20466297	
1134.99	0.20828997	0.20469705	
1135.19	0.20830505	0.2047311	
1135.39	0.20794426	0.20476512	
1135.59	0.20789087	0.20479912	
1135.79	0.20803331	0.2048331	
1135.99	0.20822271	0.20486705	
1136.19	0.20851417	0.20490097	
1136.39	0.20862186	0.20493486	
1136.59	0.20858856	0.20496874	
1136.79	0.20897836	0.20500258	
1136.99	0.20905548	0.2050364	
1137.19	0.20920106	0.20507019	
1137.39	0.2093824	0.20510396	
1137.59	0.20909362	0.2051377	
1137.79	0.20909382	0.20517142	
1137.99	0.20913462	0.20520511	
1138.19	0.20895667	0.20523878	
1138.39	0.20884663	0.20527242	
1138.59	0.20860989	0.20530603	
1138.79	0.20852709	0.20533962	
1138.99	0.20807908	0.20537318	
1139.19	0.20844349	0.20540672	
1139.39	0.2088647	0.20544023	
1139.59	0.20886273	0.20547372	
1139.79	0.20911362	0.20550718	
1139.99	0.2093151	0.20554061	
1140.19	0.2094897	0.20557402	
1140.39	0.20968257	0.20560741	
1140.59	0.2096472	0.20564077	
1140.79	0.2093315	0.2056741	
1140.99	0.20950602	0.20570741	
1141.19	0.20991824	0.2057407	
1141.39	0.20964177	0.20577395	
1141.59	0.20924471	0.20580719	
1141.79	0.20909073	0.20584039	
1141.99	0.20877915	0.20587358	
1142.19	0.2086946	0.20590673	
1142.39	0.20849907	0.20593986	
1142.59	0.20826235	0.20597297	
1142.79	0.20845046	0.20600605	
1142.99	0.2082103	0.20603911	
1143.19	0.2085034	0.20607214	
1143.39	0.20836063	0.20610515	
1143.59	0.208309	0.20613813	
1143.79	0.20887087	0.20617108	
1143.99	0.20880689	0.20620401	
1144.19	0.20861718	0.20623692	
1144.39	0.20864806	0.2062698	
1144.59	0.20874032	0.20630266	
1144.79	0.20912916	0.20633549	
1144.99	0.20970457	0.20636829	
1145.19	0.20971485	0.20640107	
1145.39	0.20988226	0.20643383	
1145.59	0.20970224	0.20646656	
1145.79	0.20982809	0.20649927	
1145.99	0.20946603	0.20653195	
1146.19	0.20939721	0.2065646	
1146.39	0.2089126	0.20659723	
1146.59	0.20895665	0.20662984	
1146.79	0.20880991	0.20666242	
1146.99	0.20875605	0.20669498	
1147.19	0.20908655	0.20672751	
1147.39	0.20901026	0.20676002	
1147.59	0.20975603	0.2067925	
1147.79	0.21011409	0.20682496	
1147.99	0.21038474	0.20685739	
1148.19	0.2107786	0.2068898	
1148.39	0.21106842	0.20692219	
1148.59	0.211009	0.20695455	
1148.79	0.21102985	0.20698688	
1148.99	0.21118819	0.20701919	
1149.19	0.21103308	0.20705148	
1149.39	0.21137729	0.20708374	
1149.59	0.21127336	0.20711598	
1149.79	0.21146994	0.20714819	
1149.99	0.21098988	0.20718038	
1150.19	0.21120721	0.20721254	
1150.39	0.21123153	0.20724468	
1150.59	0.21162732	0.20727679	
1150.79	0.21132714	0.20730888	
1150.99	0.21173645	0.20734095	
1151.19	0.21157354	0.20737299	
1151.39	0.21123314	0.20740501	
1151.59	0.21137955	0.207437	
1151.79	0.21147891	0.20746897	
1151.99	0.21136543	0.20750091	
1152.19	0.21043739	0.20753283	
1152.39	0.20990191	0.20756472	
1152.59	0.20923198	0.2075966	
1152.79	0.20923518	0.20762844	
1152.99	0.20919447	0.20766026	
1153.19	0.20892145	0.20769206	
1153.39	0.20878627	0.20772384	
1153.59	0.20854904	0.20775559	
1153.79	0.20853151	0.20778731	
1153.99	0.20877715	0.20781901	
1154.19	0.20915313	0.20785069	
1154.39	0.20953444	0.20788235	
1154.59	0.20971659	0.20791397	
1154.79	0.20979338	0.20794558	
1154.99	0.21016089	0.20797716	
1155.19	0.21015313	0.20800872	
1155.39	0.21014608	0.20804025	
1155.59	0.21073575	0.20807176	
1155.79	0.21057725	0.20810325	
1155.99	0.21007519	0.20813471	
1156.19	0.20993186	0.20816615	
1156.39	0.21016986	0.20819756	
1156.59	0.2099017	0.20822895	
1156.79	0.20971546	0.20826031	
1156.99	0.20938717	0.20829166	
1157.19	0.20945988	0.20832297	
1157.39	0.20920608	0.20835427	
1157.59	0.20955204	0.20838554	
1157.79	0.20986046	0.20841679	
1157.99	0.20998851	0.20844801	
1158.19	0.21020947	0.20847921	
1158.39	0.21054449	0.20851038	
1158.59	0.2115166	0.20854154	
1158.79	0.21177886	0.20857266	
1158.99	0.21255741	0.20860377	
1159.19	0.21311844	0.20863485	
1159.39	0.2134051	0.20866591	
1159.59	0.21379178	0.20869694	
1159.79	0.21335037	0.20872795	
1159.99	0.21377327	0.20875894	
1160.19	0.21388719	0.2087899	
1160.39	0.21342068	0.20882084	
1160.59	0.21329978	0.20885175	
1160.79	0.21294608	0.20888265	
1160.99	0.21266867	0.20891351	
1161.19	0.21257893	0.20894436	
1161.39	0.21232744	0.20897518	
1161.59	0.21241783	0.20900598	
1161.79	0.2119188	0.20903675	
1161.99	0.21201202	0.20906751	
1162.19	0.21179611	0.20909823	
1162.39	0.21193562	0.20912894	
1162.59	0.21235684	0.20915962	
1162.79	0.21267366	0.20919028	
1162.99	0.21303597	0.20922091	
1163.19	0.21326056	0.20925153	
1163.39	0.21325267	0.20928211	
1163.59	0.21335033	0.20931268	
1163.79	0.21320787	0.20934322	
1163.99	0.21364447	0.20937374	
1164.19	0.21312144	0.20940423	
1164.39	0.2125865	0.20943471	
1164.59	0.21271094	0.20946515	
1164.79	0.21233765	0.20949558	
1164.99	0.21183533	0.20952598	
1165.19	0.21191362	0.20955636	
1165.39	0.21208218	0.20958672	
1165.59	0.21182276	0.20961705	
1165.79	0.21112306	0.20964736	
1165.99	0.21119203	0.20967765	
1166.19	0.21077536	0.20970791	
1166.39	0.21148626	0.20973815	
1166.59	0.21161723	0.20976837	
1166.79	0.21228513	0.20979857	
1166.99	0.21238276	0.20982874	
1167.19	0.212875	0.20985889	
1167.39	0.2129722	0.20988902	
1167.59	0.21322148	0.20991912	
1167.79	0.21312552	0.2099492	
1167.99	0.21315958	0.20997926	
1168.19	0.21289646	0.21000929	
1168.39	0.21274526	0.2100393	
1168.59	0.21259813	0.21006929	
1168.79	0.21259046	0.21009926	
1168.99	0.21185546	0.2101292	
1169.19	0.2117685	0.21015912	
1169.39	0.21138527	0.21018902	
1169.59	0.21086584	0.2102189	
1169.79	0.21033377	0.21024875	
1169.99	0.21042372	0.21027858	
1170.19	0.21038313	0.21030839	
1170.39	0.21101577	0.21033817	
1170.59	0.21143949	0.21036793	
1170.79	0.21143784	0.21039767	
1170.99	0.21184383	0.21042739	
1171.19	0.21212386	0.21045708	
1171.39	0.21230202	0.21048675	
1171.59	0.21192304	0.2105164	
1171.79	0.21171684	0.21054603	
1171.99	0.21224401	0.21057563	
1172.19	0.21212012	0.21060521	
1172.39	0.21221348	0.21063477	
1172.59	0.21171677	0.21066431	
1172.79	0.21163158	0.21069382	
1172.99	0.21114106	0.21072331	
1173.19	0.21158734	0.21075278	
1173.39	0.21169071	0.21078223	
1173.59	0.21164954	0.21081165	
1173.79	0.21157161	0.21084106	
1173.99	0.21195114	0.21087044	
1174.19	0.2128333	0.21089979	
1174.39	0.21322828	0.21092913	
1174.59	0.21329898	0.21095844	
1174.79	0.21293619	0.21098773	
1174.99	0.21340025	0.211017	
1175.19	0.21328331	0.21104624	
1175.39	0.21312363	0.21107547	
1175.59	0.21273725	0.21110467	
1175.79	0.21327572	0.21113385	
1175.99	0.21370899	0.211163	
1176.19	0.21315765	0.21119214	
1176.39	0.21351246	0.21122125	
1176.59	0.2132414	0.21125034	
1176.79	0.21336585	0.21127941	
1176.99	0.21403315	0.21130846	
1177.19	0.21469079	0.21133748	
1177.39	0.21487188	0.21136648	
1177.59	0.21521354	0.21139546	
1177.79	0.21536538	0.21142442	
1177.99	0.21543155	0.21145336	
1178.19	0.21561596	0.21148227	
1178.39	0.21468371	0.21151116	
1178.59	0.21480964	0.21154003	
1178.79	0.21444544	0.21156888	
1178.99	0.21395922	0.2115977	
1179.19	0.21362271	0.21162651	
1179.39	0.21344119	0.21165529	
1179.59	0.21290865	0.21168405	
1179.79	0.21306012	0.21171279	
1179.99	0.21257459	0.21174151	
1180.19	0.2123162	0.2117702	
1180.39	0.21173874	0.21179887	
1180.59	0.21133817	0.21182752	
1180.79	0.21136977	0.21185615	
1180.99	0.21175381	0.21188476	
1181.19	0.21163674	0.21191335	
1181.39	0.21168424	0.21194191	
1181.59	0.21129168	0.21197045	
1181.79	0.21072299	0.21199897	
1181.99	0.21082951	0.21202747	
1182.19	0.21105089	0.21205595	
1182.39	0.21158728	0.21208441	
1182.59	0.21255649	0.21211284	
1182.79	0.21262878	0.21214125	
1182.99	0.21317254	0.21216964	
1183.19	0.2142846	0.21219801	
1183.39	0.21452658	0.21222636	
1183.59	0.21526163	0.21225468	
1183.79	0.21577906	0.21228299	
1183.99	0.21577104	0.21231127	
1184.19	0.21597318	0.21233953	
1184.39	0.21520367	0.21236777	
1184.59	0.21527444	0.21239599	
1184.79	0.21502518	0.21242419	
1184.99	0.21467098	0.21245236	
1185.19	0.21413759	0.21248052	
1185.39	0.21370947	0.21250865	
1185.59	0.21295428	0.21253676	
1185.79	0.21293487	0.21256485	
1185.99	0.21357811	0.21259292	
1186.19	0.21340705	0.21262097	
1186.39	0.21405784	0.21264899	
1186.59	0.21363012	0.212677	
1186.79	0.2137979	0.21270498	
1186.99	0.21447714	0.21273294	
1187.19	0.2149944	0.21276088	
1187.39	0.21522426	0.2127888	
1187.59	0.21588047	0.2128167	
1187.79	0.21567265	0.21284458	
1187.99	0.21582782	0.21287244	
1188.19	0.21627045	0.21290027	
1188.39	0.21645285	0.21292808	
1188.59	0.21629481	0.21295588	
1188.79	0.21613742	0.21298365	
1188.99	0.21609855	0.2130114	
1189.19	0.2160492	0.21303913	
1189.39	0.21587204	0.21306683	
1189.59	0.2160558	0.21309452	
1189.79	0.2161176	0.21312219	
1189.99	0.21594859	0.21314983	
1190.19	0.21519385	0.21317745	
1190.39	0.21485077	0.21320506	
1190.59	0.21435765	0.21323264	
1190.79	0.21430214	0.2132602	
1190.99	0.2144384	0.21328774	
1191.19	0.21411075	0.21331526	
1191.39	0.21425231	0.21334276	
1191.59	0.21435621	0.21337023	
1191.79	0.21437937	0.21339769	
1191.99	0.21469895	0.21342512	
1192.19	0.21591897	0.21345254	
1192.39	0.21624919	0.21347993	
1192.59	0.2161731	0.21350731	
1192.79	0.21622674	0.21353466	
1192.99	0.21642527	0.21356199	
1193.19	0.21645224	0.2135893	
1193.39	0.21659507	0.21361659	
1193.59	0.21677273	0.21364386	
1193.79	0.2166568	0.2136711	
1193.99	0.21653049	0.21369833	
1194.19	0.21626216	0.21372554	
1194.39	0.21606754	0.21375272	
1194.59	0.21639325	0.21377989	
1194.79	0.2162234	0.21380703	
1194.99	0.21653048	0.21383416	
1195.19	0.21614517	0.21386126	
1195.39	0.21629752	0.21388834	
1195.59	0.216418	0.21391541	
1195.79	0.21593057	0.21394245	
1195.99	0.21606172	0.21396947	
1196.19	0.21663677	0.21399647	
1196.39	0.21634496	0.21402345	
1196.59	0.21592201	0.21405041	
1196.79	0.21543797	0.21407735	
1196.99	0.21525075	0.21410427	
1197.19	0.21528456	0.21413116	
1197.39	0.2154261	0.21415804	
1197.59	0.21542469	0.2141849	
1197.79	0.21563902	0.21421173	
1197.99	0.21558305	0.21423855	
1198.19	0.21579523	0.21426535	
1198.39	0.21622748	0.21429212	
1198.59	0.21630178	0.21431888	
1198.79	0.21641345	0.21434561	
1198.99	0.21638121	0.21437233	
1199.19	0.21590981	0.21439902	
