Conc1	1E-06	
Start1	690.02	
Stop1	2789.81	
Kobs	8.3300267733464E-49	
Error Kobs	4.17413263046548E-05	
Koff	0	
Error Koff	0	
Time1	Data1	Fit1	
752.02	0.48454984	0.48257863	
752.22	0.48503721	0.48280883	
752.42	0.48509186	0.48303888	
752.62	0.48532701	0.48326878	
752.82	0.48604074	0.48349852	
753.02	0.48694205	0.48372811	
753.22	0.48746213	0.48395756	
753.42	0.48825308	0.48418685	
753.62	0.48832368	0.48441599	
753.82	0.48875231	0.48464497	
754.02	0.48919931	0.48487381	
754.22	0.48951972	0.4851025	
754.42	0.49024726	0.48533103	
754.62	0.49041166	0.48555942	
754.82	0.49017111	0.48578765	
755.02	0.49005307	0.48601574	
755.22	0.49032203	0.48624367	
755.42	0.49045395	0.48647146	
755.62	0.49051889	0.48669909	
755.82	0.49059971	0.48692658	
756.02	0.49125983	0.48715391	
756.22	0.49126871	0.48738109	
756.42	0.49201777	0.48760813	
756.62	0.49193293	0.48783501	
756.82	0.49198913	0.48806175	
757.02	0.49228215	0.48828834	
757.22	0.49268815	0.48851477	
757.42	0.49376575	0.48874106	
757.62	0.49386942	0.4889672	
757.82	0.49418398	0.48919319	
758.02	0.49421805	0.48941903	
758.22	0.49505726	0.48964473	
758.42	0.49534065	0.48987027	
758.62	0.49507674	0.49009567	
758.82	0.49529587	0.49032091	
759.02	0.49551879	0.49054601	
759.22	0.49620094	0.49077096	
759.42	0.49634606	0.49099576	
759.62	0.49709033	0.49122042	
759.82	0.49777979	0.49144492	
760.02	0.49818967	0.49166928	
760.22	0.49798006	0.49189349	
760.42	0.49806042	0.49211756	
760.62	0.49815687	0.49234147	
760.82	0.49816559	0.49256524	
761.02	0.49852802	0.49278886	
761.22	0.49879051	0.49301234	
761.42	0.49923277	0.49323566	
761.62	0.49868531	0.49345884	
761.82	0.49850664	0.49368188	
762.02	0.49853997	0.49390476	
762.22	0.49838924	0.4941275	
762.42	0.49865673	0.49435009	
762.62	0.49907636	0.49457254	
762.82	0.49950779	0.49479484	
763.02	0.4999854	0.49501699	
763.22	0.5006699	0.495239	
763.42	0.50077556	0.49546086	
763.62	0.50096446	0.49568257	
763.82	0.50073441	0.49590414	
764.02	0.50081192	0.49612556	
764.22	0.50071822	0.49634684	
764.42	0.50084564	0.49656797	
764.62	0.5011262	0.49678896	
764.82	0.50118621	0.4970098	
765.02	0.50163749	0.49723049	
765.22	0.50199525	0.49745104	
765.42	0.50230807	0.49767144	
765.62	0.50271247	0.4978917	
765.82	0.50363163	0.49811182	
766.02	0.50395299	0.49833179	
766.22	0.50424382	0.49855161	
766.42	0.50522223	0.49877129	
766.62	0.50535727	0.49899082	
766.82	0.50591541	0.49921022	
767.02	0.50651198	0.49942946	
767.22	0.50643102	0.49964856	
767.42	0.50637675	0.49986752	
767.62	0.5064555	0.50008633	
767.82	0.50682312	0.500305	
768.02	0.50756621	0.50052353	
768.22	0.50780181	0.50074191	
768.42	0.50803842	0.50096015	
768.62	0.50810643	0.50117824	
768.82	0.50863053	0.50139619	
769.02	0.50926748	0.501614	
769.22	0.50981157	0.50183166	
769.42	0.51001452	0.50204918	
769.62	0.51060954	0.50226656	
769.82	0.51079219	0.50248379	
770.02	0.51009243	0.50270088	
770.22	0.51028205	0.50291783	
770.42	0.5103168	0.50313464	
770.62	0.5103935	0.5033513	
770.82	0.51063145	0.50356782	
771.02	0.51085458	0.50378419	
771.22	0.51070231	0.50400043	
771.42	0.51101721	0.50421652	
771.62	0.51130619	0.50443247	
771.82	0.51215129	0.50464828	
772.02	0.51249486	0.50486395	
772.22	0.51228521	0.50507947	
772.42	0.51262648	0.50529485	
772.62	0.51307176	0.50551009	
772.82	0.51340646	0.50572519	
773.02	0.5141479	0.50594015	
773.22	0.51489419	0.50615496	
773.42	0.51496986	0.50636964	
773.62	0.51527407	0.50658417	
773.82	0.51536587	0.50679856	
774.02	0.51555394	0.50701281	
774.22	0.516155	0.50722692	
774.42	0.51604475	0.50744089	
774.62	0.51614477	0.50765471	
774.82	0.51692851	0.5078684	
775.02	0.51710943	0.50808195	
775.22	0.51656692	0.50829535	
775.42	0.51669227	0.50850862	
775.62	0.51668042	0.50872174	
775.82	0.51723841	0.50893472	
776.02	0.51691901	0.50914757	
776.22	0.516949	0.50936027	
776.42	0.51738717	0.50957284	
776.62	0.51773423	0.50978526	
776.82	0.51848684	0.50999754	
777.02	0.51921089	0.51020969	
777.22	0.51953825	0.51042169	
777.42	0.51970227	0.51063356	
777.62	0.52015668	0.51084528	
777.82	0.52019849	0.51105687	
778.02	0.52071255	0.51126832	
778.22	0.5208354	0.51147962	
778.42	0.52086111	0.51169079	
778.62	0.52082245	0.51190182	
778.82	0.52106341	0.51211271	
779.02	0.52110867	0.51232346	
779.22	0.52124653	0.51253408	
779.42	0.5216392	0.51274455	
779.62	0.52176017	0.51295489	
779.82	0.52215986	0.51316508	
780.02	0.52207282	0.51337514	
780.22	0.52208657	0.51358506	
780.42	0.52280839	0.51379484	
780.62	0.52362827	0.51400449	
780.82	0.5247135	0.514214	
781.02	0.52535059	0.51442336	
781.22	0.52580641	0.51463259	
781.42	0.52595211	0.51484169	
781.62	0.52596393	0.51505064	
781.82	0.5258825	0.51525946	
782.02	0.52616673	0.51546814	
782.22	0.52600758	0.51567668	
782.42	0.52597553	0.51588509	
782.62	0.5255333	0.51609336	
782.82	0.52609514	0.51630149	
783.02	0.52682738	0.51650948	
783.22	0.52659173	0.51671734	
783.42	0.52656989	0.51692506	
783.62	0.52620894	0.51713264	
783.82	0.52602165	0.51734009	
784.02	0.5259839	0.5175474	
784.22	0.52597354	0.51775457	
784.42	0.52679193	0.51796161	
784.62	0.52691234	0.51816851	
784.82	0.52775252	0.51837528	
785.02	0.52854693	0.5185819	
785.22	0.52849644	0.5187884	
785.42	0.52854925	0.51899475	
785.62	0.52913129	0.51920097	
785.82	0.52966347	0.51940706	
786.02	0.52965779	0.51961301	
786.22	0.53008952	0.51981882	
786.42	0.53004044	0.5200245	
786.62	0.52986186	0.52023004	
786.82	0.53014624	0.52043545	
787.02	0.52966062	0.52064073	
787.22	0.52929835	0.52084586	
