Conc1	1E-06	
Start1	690.02	
Stop1	2789.81	
Kobs	0.000629504735075646	
Error Kobs	6.13650589521251E-05	
Koff	0	
Error Koff	0	
Time1	Data1	Fit1	
765.02	0.51220104	0.50730902	
765.22	0.51208079	0.50761619	
765.42	0.51217195	0.50792295	
765.62	0.51241226	0.5082293	
765.82	0.51290798	0.50853524	
766.02	0.51305505	0.50884077	
766.22	0.51281009	0.50914589	
766.42	0.51342797	0.50945061	
766.62	0.51360303	0.50975491	
766.82	0.51454326	0.51005881	
767.02	0.51486361	0.51036231	
767.22	0.5152332	0.51066539	
767.42	0.51572569	0.51096807	
767.62	0.51597386	0.51127035	
767.82	0.51644093	0.51157222	
768.02	0.51713401	0.51187369	
768.22	0.5179205	0.51217475	
768.42	0.51845856	0.51247542	
768.62	0.51850871	0.51277567	
768.82	0.51909444	0.51307553	
769.02	0.51959907	0.51337499	
769.22	0.51983032	0.51367404	
769.42	0.52021536	0.5139727	
769.62	0.52034857	0.51427096	
769.82	0.52093568	0.51456881	
770.02	0.52087624	0.51486627	
770.22	0.52067886	0.51516333	
770.42	0.52114725	0.51546	
770.62	0.52091398	0.51575626	
770.82	0.52142431	0.51605213	
771.02	0.52132577	0.5163476	
771.22	0.52120302	0.51664268	
771.42	0.52141819	0.51693737	
771.62	0.52174405	0.51723166	
771.82	0.52237086	0.51752555	
772.02	0.52266571	0.51781905	
772.22	0.52261652	0.51811216	
772.42	0.5228495	0.51840488	
772.62	0.5232254	0.51869721	
772.82	0.52363267	0.51898914	
773.02	0.52373548	0.51928069	
773.22	0.52446339	0.51957184	
773.42	0.52531783	0.51986261	
773.62	0.52566936	0.52015298	
773.82	0.52613357	0.52044297	
774.02	0.52608285	0.52073257	
774.22	0.52662191	0.52102178	
774.42	0.52719048	0.5213106	
774.62	0.5269187	0.52159904	
774.82	0.5273076	0.5218871	
775.02	0.52766123	0.52217476	
775.22	0.52725818	0.52246204	
775.42	0.527158	0.52274894	
775.62	0.5267978	0.52303546	
775.82	0.52694727	0.52332159	
776.02	0.52688806	0.52360733	
776.22	0.52735562	0.5238927	
776.42	0.52823796	0.52417768	
776.62	0.52881997	0.52446228	
776.82	0.52941712	0.52474651	
777.02	0.53028115	0.52503035	
777.22	0.53153543	0.52531381	
777.42	0.53228406	0.52559689	
777.62	0.53275301	0.52587959	
777.82	0.53343891	0.52616192	
778.02	0.53371868	0.52644387	
778.22	0.53417539	0.52672544	
778.42	0.53458242	0.52700663	
778.62	0.53414744	0.52728745	
778.82	0.53382828	0.52756789	
779.02	0.53381007	0.52784796	
779.22	0.53335513	0.52812765	
779.42	0.53318001	0.52840696	
779.62	0.53292417	0.52868591	
779.82	0.53360453	0.52896448	
780.02	0.53404748	0.52924268	
780.22	0.53415387	0.5295205	
780.42	0.53501294	0.52979796	
780.62	0.53548611	0.53007504	
780.82	0.53629636	0.53035175	
781.02	0.53708023	0.53062809	
781.22	0.53731084	0.53090406	
781.42	0.53770532	0.53117967	
781.62	0.53807828	0.5314549	
781.82	0.5384537	0.53172977	
782.02	0.5387092	0.53200426	
782.22	0.53914385	0.53227839	
782.42	0.53958174	0.53255216	
782.62	0.53963974	0.53282555	
782.82	0.5402174	0.53309859	
783.02	0.54127785	0.53337125	
783.22	0.54170576	0.53364355	
783.42	0.54248777	0.53391549	
783.62	0.54236901	0.53418707	
783.82	0.54281447	0.53445828	
784.02	0.54301412	0.53472912	
784.22	0.54298128	0.53499961	
784.42	0.54362273	0.53526973	
784.62	0.54370827	0.53553949	
784.82	0.54371017	0.53580889	
785.02	0.54389299	0.53607793	
785.22	0.54336856	0.53634661	
785.42	0.54348144	0.53661493	
785.62	0.54383412	0.5368829	
785.82	0.54392156	0.5371505	
786.02	0.54409955	0.53741774	
786.22	0.5440921	0.53768463	
786.42	0.54472551	0.53795116	
786.62	0.5452566	0.53821734	
786.82	0.5455406	0.53848315	
787.02	0.54567843	0.53874862	
787.22	0.54591908	0.53901372	
787.42	0.54638219	0.53927847	
787.62	0.54593963	0.53954287	
787.82	0.54617705	0.53980692	
788.02	0.54632391	0.54007061	
788.22	0.54658266	0.54033395	
788.42	0.54721756	0.54059693	
788.62	0.54754707	0.54085957	
788.82	0.54807309	0.54112185	
789.02	0.54859523	0.54138378	
789.22	0.54872651	0.54164536	
789.42	0.54928042	0.54190659	
789.62	0.54959354	0.54216747	
789.82	0.54975787	0.54242801	
790.02	0.55022095	0.54268819	
790.22	0.55084338	0.54294803	
790.42	0.55147789	0.54320752	
790.62	0.5519022	0.54346666	
790.82	0.55221108	0.54372545	
791.02	0.55222278	0.5439839	
791.22	0.55264716	0.544242	
791.42	0.55242006	0.54449976	
791.62	0.55265632	0.54475717	
791.82	0.55268587	0.54501424	
792.02	0.552583	0.54527096	
792.22	0.55300501	0.54552734	
792.42	0.55324369	0.54578338	
792.62	0.5533933	0.54603907	
792.82	0.55322113	0.54629443	
793.02	0.55339351	0.54654944	
793.22	0.55331345	0.54680411	
793.42	0.55366036	0.54705844	
793.62	0.55361173	0.54731243	
793.82	0.55428089	0.54756607	
794.02	0.55457809	0.54781938	
794.22	0.5549668	0.54807235	
794.42	0.55535423	0.54832499	
794.62	0.55578735	0.54857728	
794.82	0.55590916	0.54882924	
795.02	0.55618518	0.54908086	
795.22	0.55665357	0.54933214	
795.42	0.55690984	0.54958309	
795.62	0.55796524	0.5498337	
795.82	0.55788464	0.55008397	
796.02	0.55846891	0.55033391	
796.22	0.55930738	0.55058352	
796.42	0.55927044	0.55083279	
796.62	0.55921549	0.55108173	
