Conc1	1E-06	
Start1	690.02	
Stop1	2789.81	
Kobs	8.28422576065814E-49	
Error Kobs	2.54986016066768E-05	
Koff	0	
Error Koff	0	
Time1	Data1	Fit1	
785.02	0.2662585	0.27015438	
785.22	0.26640813	0.27032869	
785.42	0.26639674	0.27050258	
785.62	0.2665784	0.27067606	
785.82	0.26653866	0.27084912	
786.02	0.26666636	0.27102178	
786.22	0.26715136	0.27119402	
786.42	0.26752529	0.27136585	
786.62	0.26861662	0.27153728	
786.82	0.26900997	0.27170831	
787.02	0.26879615	0.27187894	
787.22	0.2686984	0.27204917	
787.42	0.26904455	0.27221901	
787.62	0.26887413	0.27238845	
787.82	0.26924411	0.2725575	
788.02	0.26921368	0.27272616	
788.22	0.26920393	0.27289443	
788.42	0.26972816	0.27306232	
788.62	0.26994071	0.27322983	
788.82	0.27067472	0.27339696	
789.02	0.27156741	0.27356371	
789.22	0.27171855	0.27373008	
789.42	0.27180514	0.27389608	
789.62	0.27190344	0.27406171	
789.82	0.2725636	0.27422697	
790.02	0.27303788	0.27439186	
790.22	0.27379441	0.27455638	
790.42	0.27439789	0.27472054	
790.62	0.27538629	0.27488434	
790.82	0.27502894	0.27504778	
791.02	0.27481514	0.27521087	
791.22	0.27542564	0.27537359	
791.42	0.27540601	0.27553596	
791.62	0.27522464	0.27569799	
791.82	0.27528794	0.27585966	
792.02	0.2750774	0.27602098	
792.22	0.27545026	0.27618196	
792.42	0.27570603	0.27634259	
792.62	0.27523194	0.27650288	
792.82	0.27492005	0.27666283	
793.02	0.27477481	0.27682244	
793.22	0.27447783	0.27698171	
793.42	0.27449713	0.27714065	
793.62	0.27477855	0.27729926	
793.82	0.2754946	0.27745753	
794.02	0.27538249	0.27761548	
794.22	0.27544427	0.27777309	
794.42	0.27605232	0.27793038	
794.62	0.27651287	0.27808735	
794.82	0.27663157	0.27824399	
795.02	0.27732142	0.27840031	
795.22	0.27785904	0.27855632	
795.42	0.27802373	0.278712	
795.62	0.27910835	0.27886737	
795.82	0.27932704	0.27902242	
796.02	0.28013896	0.27917717	
796.22	0.2808194	0.2793316	
796.42	0.28064496	0.27948572	
796.62	0.28044109	0.27963953	
796.82	0.28071049	0.27979304	
797.02	0.28103329	0.27994624	
797.22	0.28125403	0.28009914	
797.42	0.28127803	0.28025174	
797.62	0.28139328	0.28040404	
797.82	0.28145762	0.28055604	
798.02	0.28145562	0.28070775	
798.22	0.2815148	0.28085915	
798.42	0.28165966	0.28101027	
798.62	0.28142217	0.28116109	
798.82	0.28179787	0.28131162	
799.02	0.28184043	0.28146187	
799.22	0.28150326	0.28161182	
799.42	0.28158717	0.28176149	
799.62	0.28242524	0.28191087	
799.82	0.28251414	0.28205997	
800.02	0.28241772	0.28220879	
800.22	0.28231193	0.28235732	
800.42	0.28208392	0.28250558	
800.62	0.28226247	0.28265356	
800.82	0.28225787	0.28280126	
801.02	0.28272979	0.28294869	
801.22	0.28293124	0.28309585	
801.42	0.28316529	0.28324273	
801.62	0.28353527	0.28338934	
801.82	0.28393057	0.28353568	
802.02	0.28388892	0.28368175	
802.22	0.28427293	0.28382756	
802.42	0.28417694	0.2839731	
802.62	0.28467328	0.28411838	
802.82	0.28469065	0.28426339	
803.02	0.28438953	0.28440814	
803.22	0.28433597	0.28455263	
803.42	0.28457322	0.28469686	
803.62	0.28460786	0.28484083	
803.82	0.2846282	0.28498455	
804.02	0.28470712	0.28512801	
804.22	0.28548305	0.28527122	
804.42	0.28559832	0.28541417	
804.62	0.28580664	0.28555687	
804.82	0.28653924	0.28569932	
805.02	0.28754619	0.28584152	
805.22	0.28775688	0.28598348	
805.42	0.28789382	0.28612518	
805.62	0.2880244	0.28626664	
805.82	0.28814206	0.28640786	
806.02	0.28803977	0.28654883	
806.22	0.28878969	0.28668956	
806.42	0.28907594	0.28683004	
806.62	0.28952517	0.28697029	
806.82	0.28914914	0.2871103	
807.02	0.28962744	0.28725007	
807.22	0.28940962	0.2873896	
807.42	0.2892782	0.2875289	
807.62	0.28942464	0.28766796	
807.82	0.28966368	0.28780679	
808.02	0.28982441	0.28794538	
808.22	0.29015121	0.28808375	
808.42	0.29016898	0.28822188	
808.62	0.29063318	0.28835979	
