Conc1	1E-06	
Start1	690.02	
Stop1	2789.81	
Kobs	0.000398783111523868	
Error Kobs	5.09154031860846E-05	
Koff	0	
Error Koff	0	
Time1	Data1	Fit1	
1137.42	0.56603781	0.57171096	
1137.62	0.5662352	0.5717376	
1137.82	0.5666833	0.57176422	
1138.02	0.56666162	0.57179081	
1138.22	0.56671582	0.57181737	
1138.42	0.56620379	0.5718439	
1138.62	0.56611481	0.57187041	
1138.82	0.56622682	0.57189688	
1139.02	0.56599547	0.57192333	
1139.22	0.56624213	0.57194975	
1139.42	0.56666531	0.57197614	
1139.62	0.56654013	0.5720025	
1139.82	0.56639442	0.57202884	
1140.02	0.56607185	0.57205514	
1140.22	0.56552484	0.57208142	
1140.42	0.56521774	0.57210767	
1140.62	0.56530842	0.57213389	
1140.82	0.56563981	0.57216008	
1141.02	0.56540629	0.57218625	
1141.22	0.56537018	0.57221239	
1141.42	0.56578839	0.57223849	
1141.62	0.56633765	0.57226458	
1141.82	0.56649487	0.57229063	
1142.02	0.5662808	0.57231665	
1142.22	0.56657004	0.57234265	
1142.42	0.56598914	0.57236862	
1142.62	0.56581305	0.57239456	
1142.82	0.5655755	0.57242047	
1143.02	0.5655554	0.57244636	
1143.22	0.56579142	0.57247222	
1143.42	0.56572913	0.57249805	
1143.62	0.56577581	0.57252385	
1143.82	0.56585999	0.57254963	
1144.02	0.56573775	0.57257537	
1144.22	0.56603817	0.57260109	
1144.42	0.56559051	0.57262678	
1144.62	0.56606883	0.57265245	
1144.82	0.56607447	0.57267809	
1145.02	0.56635118	0.5727037	
1145.22	0.56708234	0.57272928	
1145.42	0.56695142	0.57275483	
1145.62	0.56684101	0.57278036	
1145.82	0.56691633	0.57280586	
1146.02	0.56692135	0.57283133	
1146.22	0.56696323	0.57285678	
1146.42	0.56666974	0.57288219	
1146.62	0.56635814	0.57290758	
1146.82	0.56641535	0.57293295	
1147.02	0.56705352	0.57295828	
1147.22	0.56723029	0.57298359	
1147.42	0.56748402	0.57300887	
1147.62	0.56795359	0.57303413	
1147.82	0.56823972	0.57305936	
1148.02	0.56825075	0.57308456	
1148.22	0.56828876	0.57310973	
1148.42	0.56800987	0.57313488	
1148.62	0.56865675	0.57316	
1148.82	0.56867484	0.57318509	
1149.02	0.56882552	0.57321016	
1149.22	0.56906346	0.57323519	
1149.42	0.56855803	0.57326021	
1149.62	0.56854465	0.57328519	
1149.82	0.56865548	0.57331015	
1150.02	0.56838583	0.57333508	
1150.22	0.5679825	0.57335999	
1150.42	0.56793592	0.57338487	
1150.62	0.56776509	0.57340972	
1150.82	0.56779907	0.57343454	
1151.02	0.56783498	0.57345934	
1151.22	0.5672567	0.57348411	
1151.42	0.56747314	0.57350886	
1151.62	0.5679881	0.57353358	
1151.82	0.56780696	0.57355827	
1152.02	0.56779914	0.57358293	
1152.22	0.56774456	0.57360757	
1152.42	0.56786506	0.57363218	
1152.62	0.56827941	0.57365677	
1152.82	0.56836661	0.57368133	
1153.02	0.5684223	0.57370586	
1153.22	0.5685739	0.57373037	
1153.42	0.56845598	0.57375485	
1153.62	0.56882681	0.57377931	
1153.82	0.56893906	0.57380374	
1154.02	0.56874538	0.57382814	
1154.22	0.56916227	0.57385251	
1154.42	0.56910893	0.57387686	
1154.62	0.56889591	0.57390119	
1154.82	0.56822464	0.57392549	
1155.02	0.56827488	0.57394976	
1155.22	0.56811337	0.573974	
1155.42	0.56854586	0.57399822	
1155.62	0.56870631	0.57402242	
1155.82	0.56828493	0.57404658	
1156.02	0.56838122	0.57407073	
1156.22	0.56816445	0.57409484	
1156.42	0.56829992	0.57411893	
1156.62	0.56819226	0.574143	
1156.82	0.56773458	0.57416704	
1157.02	0.56714485	0.57419105	
1157.22	0.56683812	0.57421504	
1157.42	0.56696532	0.574239	
1157.62	0.5669291	0.57426293	
1157.82	0.56669858	0.57428684	
1158.02	0.5665649	0.57431073	
1158.22	0.56673415	0.57433458	
1158.42	0.56665542	0.57435842	
1158.62	0.5667841	0.57438223	
1158.82	0.56695238	0.57440601	
1159.02	0.56748419	0.57442976	
1159.22	0.56744215	0.57445349	
1159.42	0.56779986	0.5744772	
1159.62	0.56820549	0.57450088	
1159.82	0.56848728	0.57452453	
1160.02	0.56890092	0.57454816	
1160.22	0.56892318	0.57457177	
1160.42	0.56921155	0.57459535	
1160.62	0.56825255	0.5746189	
1160.82	0.56797688	0.57464243	
1161.02	0.56789919	0.57466593	
1161.22	0.56776526	0.57468941	
1161.42	0.56784368	0.57471286	
1161.62	0.56797401	0.57473629	
1161.82	0.56855619	0.57475969	
1162.02	0.56879597	0.57478307	
1162.22	0.56922871	0.57480642	
1162.42	0.56955055	0.57482975	
1162.62	0.56979729	0.57485305	
1162.82	0.5700815	0.57487633	
1163.02	0.57054943	0.57489958	
1163.22	0.57092149	0.57492281	
1163.42	0.57101115	0.57494601	
1163.62	0.57096674	0.57496918	
1163.82	0.57115029	0.57499234	
1164.02	0.57099345	0.57501546	
1164.22	0.57058366	0.57503857	
1164.42	0.57028987	0.57506165	
1164.62	0.56940902	0.5750847	
1164.82	0.56952311	0.57510773	
1165.02	0.56970821	0.57513073	
1165.22	0.56947936	0.57515371	
1165.42	0.56923346	0.57517667	
1165.62	0.56966705	0.5751996	
1165.82	0.56974855	0.5752225	
1166.02	0.56957168	0.57524538	
1166.22	0.57015022	0.57526824	
1166.42	0.57013425	0.57529107	
1166.62	0.57032015	0.57531388	
1166.82	0.57010591	0.57533666	
1167.02	0.57002844	0.57535942	
1167.22	0.57036423	0.57538215	
1167.42	0.56978942	0.57540486	
1167.62	0.56951463	0.57542755	
1167.82	0.56989943	0.57545021	
1168.02	0.56962613	0.57547284	
1168.22	0.56953667	0.57549546	
1168.42	0.56968834	0.57551805	
1168.62	0.56915589	0.57554061	
1168.82	0.56938942	0.57556315	
1169.02	0.56939979	0.57558566	
1169.22	0.56902755	0.57560816	
1169.42	0.56902293	0.57563062	
1169.62	0.56992037	0.57565307	
1169.82	0.57040077	0.57567549	
1170.02	0.57097188	0.57569788	
1170.22	0.5715089	0.57572025	
1170.42	0.57106891	0.5757426	
1170.62	0.57111911	0.57576492	
1170.82	0.57063486	0.57578722	
1171.02	0.57073379	0.5758095	
1171.22	0.5710332	0.57583175	
1171.42	0.57051518	0.57585397	
1171.62	0.57026528	0.57587618	
1171.82	0.56982491	0.57589836	
1172.02	0.5695902	0.57592051	
1172.22	0.56918412	0.57594265	
1172.42	0.56893951	0.57596475	
1172.62	0.568907	0.57598684	
1172.82	0.56902054	0.5760089	
1173.02	0.56888441	0.57603094	
1173.22	0.56919114	0.57605295	
1173.42	0.5699926	0.57607494	
1173.62	0.57060961	0.57609691	
1173.82	0.57074398	0.57611885	
1174.02	0.57091797	0.57614077	
1174.22	0.57116896	0.57616267	
1174.42	0.57123469	0.57618454	
1174.62	0.57138369	0.57620639	
1174.82	0.57121635	0.57622822	
1175.02	0.57091025	0.57625002	
1175.22	0.57062549	0.5762718	
1175.42	0.57067065	0.57629355	
1175.62	0.57067535	0.57631528	
1175.82	0.57038145	0.57633699	
1176.02	0.57097966	0.57635868	
1176.22	0.57087987	0.57638034	
1176.42	0.57101707	0.57640198	
1176.62	0.57146941	0.5764236	
1176.82	0.57130496	0.57644519	
1177.02	0.57157177	0.57646676	
1177.22	0.57232838	0.57648831	
1177.42	0.57264026	0.57650983	
1177.62	0.57258332	0.57653133	
1177.82	0.57258734	0.57655281	
1178.02	0.57264589	0.57657426	
1178.22	0.57232808	0.57659569	
1178.42	0.57176984	0.5766171	
1178.62	0.57167836	0.57663848	
1178.82	0.57146609	0.57665985	
1179.02	0.57091879	0.57668119	
1179.22	0.57109019	0.5767025	
1179.42	0.57147767	0.5767238	
1179.62	0.57117294	0.57674507	
1179.82	0.57057596	0.57676632	
1180.02	0.57088737	0.57678754	
1180.22	0.57050066	0.57680874	
1180.42	0.57057195	0.57682992	
1180.62	0.57072669	0.57685108	
1180.82	0.57095464	0.57687221	
1181.02	0.57111281	0.57689333	
1181.22	0.57139365	0.57691442	
1181.42	0.57118166	0.57693548	
1181.62	0.57141622	0.57695653	
1181.82	0.57096481	0.57697755	
1182.02	0.57078324	0.57699855	
1182.22	0.57077058	0.57701952	
1182.42	0.57120875	0.57704048	
1182.62	0.57198306	0.57706141	
1182.82	0.57258785	0.57708232	
1183.02	0.57296317	0.5771032	
1183.22	0.57297106	0.57712407	
1183.42	0.57313359	0.57714491	
1183.62	0.57292485	0.57716573	
1183.82	0.57263773	0.57718652	
1184.02	0.57336758	0.5772073	
1184.22	0.57323511	0.57722805	
1184.42	0.57373293	0.57724878	
1184.62	0.57337645	0.57726949	
1184.82	0.57340344	0.57729017	
1185.02	0.57318764	0.57731084	
1185.22	0.57268853	0.57733148	
1185.42	0.57255905	0.5773521	
1185.62	0.57245173	0.57737269	
1185.82	0.57219022	0.57739327	
1186.02	0.57278833	0.57741382	
1186.22	0.57279035	0.57743435	
1186.42	0.57367347	0.57745486	
1186.62	0.57408509	0.57747535	
1186.82	0.57437343	0.57749581	
1187.02	0.57452327	0.57751626	
1187.22	0.57415928	0.57753668	
1187.42	0.57440915	0.57755708	
1187.62	0.57395495	0.57757745	
1187.82	0.57382546	0.57759781	
1188.02	0.57389866	0.57761814	
1188.22	0.57378449	0.57763845	
1188.42	0.57371948	0.57765874	
1188.62	0.57317411	0.57767901	
1188.82	0.57310688	0.57769926	
1189.02	0.57280915	0.57771948	
1189.22	0.57254661	0.57773969	
1189.42	0.57301026	0.57775987	
1189.62	0.57307947	0.57778003	
1189.82	0.57318006	0.57780017	
1190.02	0.57375715	0.57782028	
1190.22	0.57425104	0.57784038	
1190.42	0.57516729	0.57786045	
1190.62	0.57504313	0.5778805	
1190.82	0.57495061	0.57790053	
1191.02	0.57473393	0.57792054	
1191.22	0.57476722	0.57794053	
1191.42	0.57456134	0.5779605	
1191.62	0.57440301	0.57798044	
1191.82	0.57421472	0.57800036	
1192.02	0.57368801	0.57802027	
1192.22	0.57376698	0.57804015	
1192.42	0.57360039	0.57806001	
1192.62	0.57338171	0.57807984	
1192.82	0.57350576	0.57809966	
1193.02	0.57360113	0.57811945	
1193.22	0.57359324	0.57813923	
1193.42	0.57367088	0.57815898	
1193.62	0.57370993	0.57817871	
1193.82	0.57406035	0.57819842	
1194.02	0.57466906	0.57821811	
1194.22	0.57467502	0.57823778	
1194.42	0.57407818	0.57825743	
1194.62	0.57346629	0.57827706	
1194.82	0.57306226	0.57829666	
1195.02	0.57287215	0.57831624	
1195.22	0.5731897	0.57833581	
1195.42	0.57291295	0.57835535	
1195.62	0.57294509	0.57837487	
1195.82	0.57240809	0.57839437	
1196.02	0.57250944	0.57841385	
1196.22	0.5729525	0.57843331	
1196.42	0.57233299	0.57845275	
1196.62	0.57265316	0.57847216	
1196.82	0.57306911	0.57849156	
1197.02	0.57306089	0.57851093	
1197.22	0.57304463	0.57853029	
1197.42	0.57353016	0.57854962	
1197.62	0.5738077	0.57856893	
1197.82	0.57409455	0.57858823	
1198.02	0.57396967	0.5786075	
1198.22	0.57417621	0.57862675	
1198.42	0.57410019	0.57864598	
1198.62	0.57413133	0.57866519	
1198.82	0.57459296	0.57868438	
1199.02	0.5746533	0.57870355	
1199.22	0.57473699	0.57872269	
1199.42	0.57455911	0.57874182	
1199.62	0.57462234	0.57876093	
1199.82	0.57470153	0.57878001	
1200.02	0.57470629	0.57879908	
1200.22	0.57474624	0.57881812	
1200.42	0.57443759	0.57883715	
1200.62	0.5748632	0.57885615	
1200.82	0.574659	0.57887514	
1201.02	0.57437738	0.5788941	
1201.22	0.57437389	0.57891305	
1201.42	0.57461747	0.57893197	
1201.62	0.57450977	0.57895087	
1201.82	0.5748472	0.57896975	
1202.02	0.5750366	0.57898862	
1202.22	0.57510441	0.57900746	
1202.42	0.57513014	0.57902628	
1202.62	0.57465363	0.57904508	
1202.82	0.57465569	0.57906386	
1203.02	0.57467511	0.57908262	
1203.22	0.5743874	0.57910137	
1203.42	0.57464264	0.57912009	
1203.62	0.57483471	0.57913879	
1203.82	0.57470515	0.57915747	
1204.02	0.57482957	0.57917613	
1204.22	0.57522325	0.57919477	
1204.42	0.57533815	0.57921339	
1204.62	0.57474372	0.57923199	
1204.82	0.57508176	0.57925057	
1205.02	0.57536447	0.57926913	
1205.22	0.57557902	0.57928768	
1205.42	0.57595647	0.5793062	
1205.62	0.57634639	0.5793247	
1205.82	0.576575	0.57934318	
1206.02	0.57617396	0.57936164	
1206.22	0.57610811	0.57938008	
1206.42	0.57610652	0.57939851	
1206.62	0.57556673	0.57941691	
1206.82	0.57537091	0.57943529	
1207.02	0.57536165	0.57945365	
1207.22	0.57521329	0.579472	
1207.42	0.5752742	0.57949032	
1207.62	0.57519841	0.57950863	
1207.82	0.57511843	0.57952691	
1208.02	0.57519049	0.57954517	
1208.22	0.57499778	0.57956342	
1208.42	0.57490555	0.57958165	
1208.62	0.57476484	0.57959985	
1208.82	0.57583526	0.57961804	
1209.02	0.57598118	0.5796362	
1209.22	0.57609451	0.57965435	
1209.42	0.57632677	0.57967248	
1209.62	0.5764903	0.57969059	
1209.82	0.57638429	0.57970868	
1210.02	0.57628059	0.57972675	
1210.22	0.57632024	0.5797448	
1210.42	0.57618364	0.57976283	
1210.62	0.57596956	0.57978084	
1210.82	0.575835	0.57979883	
1211.02	0.57578227	0.57981681	
1211.22	0.57586852	0.57983476	
1211.42	0.57525113	0.5798527	
1211.62	0.57525891	0.57987061	
1211.82	0.57496141	0.57988851	
1212.02	0.57467	0.57990638	
1212.22	0.57436631	0.57992424	
1212.42	0.57456835	0.57994208	
1212.62	0.57501272	0.5799599	
1212.82	0.57514777	0.5799777	
1213.02	0.57423194	0.57999548	
1213.22	0.57449622	0.58001324	
1213.42	0.57471119	0.58003099	
1213.62	0.57468547	0.58004871	
1213.82	0.57456568	0.58006642	
1214.02	0.57421425	0.5800841	
1214.22	0.57438218	0.58010177	
1214.42	0.57485537	0.58011942	
1214.62	0.57459215	0.58013705	
1214.82	0.57482978	0.58015466	
1215.02	0.57498005	0.58017225	
1215.22	0.57548842	0.58018982	
1215.42	0.57552426	0.58020738	
1215.62	0.57625022	0.58022491	
1215.82	0.57604841	0.58024243	
1216.02	0.57638911	0.58025993	
1216.22	0.57642463	0.5802774	
1216.42	0.57683094	0.58029486	
1216.62	0.57690153	0.58031231	
1216.82	0.57638586	0.58032973	
1217.02	0.57612872	0.58034713	
1217.22	0.57691277	0.58036452	
1217.42	0.57689851	0.58038188	
1217.62	0.57624641	0.58039923	
1217.82	0.57546829	0.58041656	
1218.02	0.57534874	0.58043387	
1218.22	0.57514799	0.58045116	
1218.42	0.57512911	0.58046844	
1218.62	0.57462179	0.58048569	
1218.82	0.57517118	0.58050293	
1219.02	0.57515943	0.58052015	
1219.22	0.57533291	0.58053735	
1219.42	0.57501884	0.58055453	
1219.62	0.57539043	0.58057169	
1219.82	0.57519653	0.58058883	
1220.02	0.57588487	0.58060596	
1220.22	0.57581209	0.58062307	
1220.42	0.57656928	0.58064016	
1220.62	0.57678468	0.58065723	
1220.82	0.57698895	0.58067428	
1221.02	0.57758916	0.58069131	
1221.22	0.57791992	0.58070833	
1221.42	0.57740051	0.58072533	
1221.62	0.57706025	0.58074231	
1221.82	0.57722995	0.58075927	
1222.02	0.5771588	0.58077621	
1222.22	0.57650837	0.58079314	
1222.42	0.57662406	0.58081004	
1222.62	0.57609243	0.58082693	
1222.82	0.57606809	0.5808438	
1223.02	0.57592634	0.58086066	
1223.22	0.5761221	0.58087749	
1223.42	0.57567376	0.58089431	
1223.62	0.5759585	0.58091111	
1223.82	0.57607098	0.58092789	
1224.02	0.57641711	0.58094465	
1224.22	0.57661087	0.58096139	
1224.42	0.57694267	0.58097812	
1224.62	0.57681907	0.58099483	
1224.82	0.57674178	0.58101152	
1225.02	0.57705498	0.58102819	
1225.22	0.57705386	0.58104485	
1225.42	0.5771777	0.58106148	
1225.62	0.57743914	0.5810781	
1225.82	0.57755439	0.5810947	
1226.02	0.57655977	0.58111129	
1226.22	0.57629655	0.58112785	
1226.42	0.57606922	0.5811444	
1226.62	0.57559976	0.58116093	
1226.82	0.57547353	0.58117744	
1227.02	0.57565592	0.58119394	
1227.22	0.57530909	0.58121041	
1227.42	0.57497281	0.58122687	
1227.62	0.57528121	0.58124332	
1227.82	0.57529358	0.58125974	
1228.02	0.57535544	0.58127615	
1228.22	0.57541583	0.58129254	
1228.42	0.57543497	0.58130891	
1228.62	0.57584209	0.58132526	
1228.82	0.57578449	0.5813416	
1229.02	0.57650558	0.58135792	
1229.22	0.57639729	0.58137422	
1229.42	0.57686406	0.5813905	
1229.62	0.57703212	0.58140677	
1229.82	0.57723451	0.58142301	
1230.02	0.57726563	0.58143925	
1230.22	0.57768097	0.58145546	
1230.42	0.57758661	0.58147166	
1230.62	0.57788827	0.58148784	
1230.82	0.57771343	0.581504	
1231.02	0.57785485	0.58152014	
1231.22	0.57796263	0.58153627	
1231.42	0.57805326	0.58155238	
1231.62	0.57817389	0.58156847	
1231.82	0.57830399	0.58158455	
1232.02	0.57849302	0.58160061	
1232.22	0.57855033	0.58161665	
1232.42	0.57869758	0.58163267	
1232.62	0.57867828	0.58164868	
1232.82	0.57812294	0.58166467	
1233.02	0.57831306	0.58168064	
1233.22	0.57789985	0.58169659	
1233.42	0.57846903	0.58171253	
1233.62	0.57829299	0.58172845	
1233.82	0.57827581	0.58174436	
1234.02	0.5784285	0.58176024	
1234.22	0.57864982	0.58177611	
1234.42	0.57859518	0.58179197	
1234.62	0.57872188	0.5818078	
1234.82	0.57847722	0.58182362	
1235.02	0.57881723	0.58183942	
1235.22	0.57863973	0.58185521	
1235.42	0.57889353	0.58187097	
1235.62	0.57915416	0.58188673	
1235.82	0.57945051	0.58190246	
1236.02	0.57940441	0.58191818	
1236.22	0.57918911	0.58193388	
1236.42	0.5792153	0.58194956	
1236.62	0.57912142	0.58196523	
1236.82	0.57894332	0.58198088	
1237.02	0.57896021	0.58199651	
1237.22	0.57879314	0.58201213	
1237.42	0.57919388	0.58202773	
1237.62	0.5787797	0.58204331	
1237.82	0.57883217	0.58205888	
1238.02	0.57827515	0.58207443	
1238.22	0.57851045	0.58208996	
1238.42	0.5783135	0.58210547	
1238.62	0.57826673	0.58212097	
1238.82	0.57836462	0.58213646	
1239.02	0.57844563	0.58215192	
1239.22	0.57841844	0.58216737	
1239.42	0.57865626	0.58218281	
1239.62	0.57863459	0.58219822	
1239.82	0.57821713	0.58221362	
1240.02	0.57774994	0.58222901	
1240.22	0.57749587	0.58224437	
1240.42	0.57718761	0.58225972	
1240.62	0.57713215	0.58227506	
1240.82	0.57722502	0.58229037	
1241.02	0.57736689	0.58230568	
1241.22	0.57758101	0.58232096	
1241.42	0.57781783	0.58233623	
1241.62	0.5775305	0.58235148	
1241.82	0.57755095	0.58236672	
1242.02	0.57762101	0.58238194	
1242.22	0.578397	0.58239714	
1242.42	0.57832528	0.58241233	
1242.62	0.57861803	0.5824275	
1242.82	0.57935697	0.58244265	
1243.02	0.5795436	0.58245779	
1243.22	0.57952239	0.58247291	
1243.42	0.57928526	0.58248802	
1243.62	0.57919768	0.58250311	
1243.82	0.57864606	0.58251818	
1244.02	0.57901725	0.58253324	
1244.22	0.57893262	0.58254828	
1244.42	0.57878194	0.5825633	
1244.62	0.57875289	0.58257831	
1244.82	0.57854985	0.5825933	
1245.02	0.57848741	0.58260828	
1245.22	0.57875644	0.58262324	
1245.42	0.5789797	0.58263818	
1245.62	0.57929703	0.58265311	
1245.82	0.57912732	0.58266802	
1246.02	0.57919568	0.58268292	
1246.22	0.57906752	0.5826978	
1246.42	0.57901428	0.58271266	
1246.62	0.5794593	0.58272751	
1246.82	0.57997986	0.58274234	
1247.02	0.58004996	0.58275716	
1247.22	0.58012049	0.58277196	
1247.42	0.57991267	0.58278675	
1247.62	0.57983516	0.58280152	
1247.82	0.5798283	0.58281627	
1248.02	0.5802765	0.58283101	
1248.22	0.57983796	0.58284573	
1248.42	0.57949165	0.58286043	
1248.62	0.5787939	0.58287512	
1248.82	0.57873114	0.5828898	
1249.02	0.57882316	0.58290446	
1249.22	0.57937274	0.5829191	
1249.42	0.57902313	0.58293372	
1249.62	0.57889398	0.58294834	
1249.82	0.57874103	0.58296293	
1250.02	0.57926601	0.58297751	
1250.22	0.57980195	0.58299208	
1250.42	0.58034547	0.58300662	
1250.62	0.58097892	0.58302116	
1250.82	0.58135305	0.58303568	
1251.02	0.58146109	0.58305018	
1251.22	0.58152959	0.58306466	
1251.42	0.58096288	0.58307913	
1251.62	0.58109408	0.58309359	
1251.82	0.58135394	0.58310803	
1252.02	0.58195158	0.58312245	
1252.22	0.58209428	0.58313686	
1252.42	0.58223968	0.58315126	
1252.62	0.5824292	0.58316563	
1252.82	0.58269737	0.58318	
1253.02	0.58305962	0.58319434	
1253.22	0.58339653	0.58320868	
1253.42	0.58287125	0.58322299	
1253.62	0.58286969	0.58323729	
1253.82	0.58263739	0.58325158	
1254.02	0.58313393	0.58326585	
1254.22	0.58286731	0.5832801	
1254.42	0.58234803	0.58329434	
1254.62	0.58168361	0.58330857	
1254.82	0.58088436	0.58332278	
1255.02	0.58082893	0.58333697	
1255.22	0.5804266	0.58335115	
1255.42	0.57961942	0.58336532	
1255.62	0.57991988	0.58337946	
1255.82	0.58039525	0.5833936	
1256.02	0.58105724	0.58340771	
1256.22	0.58156882	0.58342182	
1256.42	0.58172235	0.58343591	
1256.62	0.58176564	0.58344998	
1256.82	0.58166858	0.58346404	
1257.02	0.58147269	0.58347808	
1257.22	0.58126203	0.58349211	
1257.42	0.58064641	0.58350612	
1257.62	0.58045383	0.58352012	
1257.82	0.58031514	0.5835341	
1258.02	0.58084409	0.58354807	
1258.22	0.58027843	0.58356202	
1258.42	0.57989678	0.58357596	
1258.62	0.57958543	0.58358988	
1258.82	0.57970533	0.58360379	
1259.02	0.58006677	0.58361768	
1259.22	0.5796051	0.58363156	
1259.42	0.57952243	0.58364542	
1259.62	0.57964387	0.58365927	
1259.82	0.58022443	0.5836731	
1260.02	0.58046547	0.58368692	
1260.22	0.58053185	0.58370072	
1260.42	0.58046758	0.58371451	
1260.62	0.58072322	0.58372829	
1260.82	0.58098996	0.58374204	
1261.02	0.58130253	0.58375579	
1261.22	0.58188281	0.58376952	
1261.42	0.58220175	0.58378323	
1261.62	0.58224617	0.58379693	
1261.82	0.58236497	0.58381062	
1262.02	0.58233511	0.58382429	
1262.22	0.58230062	0.58383795	
1262.42	0.58243578	0.58385159	
1262.62	0.58228487	0.58386522	
1262.82	0.58227441	0.58387883	
1263.02	0.58201312	0.58389243	
1263.22	0.5814412	0.58390601	
1263.42	0.58127445	0.58391958	
1263.62	0.58108593	0.58393313	
1263.82	0.58117256	0.58394667	
1264.02	0.58101354	0.5839602	
1264.22	0.58129752	0.58397371	
1264.42	0.58143141	0.5839872	
1264.62	0.58159598	0.58400068	
1264.82	0.58171474	0.58401415	
1265.02	0.58178831	0.5840276	
1265.22	0.58195929	0.58404104	
1265.42	0.58158214	0.58405447	
1265.62	0.58130918	0.58406788	
1265.82	0.58164433	0.58408127	
1266.02	0.58162302	0.58409465	
1266.22	0.58237749	0.58410802	
1266.42	0.58265301	0.58412137	
1266.62	0.58286877	0.58413471	
1266.82	0.58299455	0.58414803	
1267.02	0.58316732	0.58416134	
1267.22	0.58339122	0.58417463	
1267.42	0.58403008	0.58418791	
1267.62	0.58433207	0.58420118	
1267.82	0.5844128	0.58421443	
1268.02	0.58429404	0.58422767	
1268.22	0.5840964	0.58424089	
1268.42	0.58339309	0.5842541	
1268.62	0.58306241	0.5842673	
1268.82	0.5830449	0.58428048	
1269.02	0.5827682	0.58429365	
1269.22	0.5827298	0.5843068	
1269.42	0.58261773	0.58431994	
1269.62	0.58276162	0.58433306	
1269.82	0.58292434	0.58434617	
1270.02	0.58280067	0.58435927	
1270.22	0.58246248	0.58437235	
1270.42	0.58207502	0.58438542	
1270.62	0.58226962	0.58439848	
1270.82	0.58203545	0.58441152	
1271.02	0.58222244	0.58442454	
1271.22	0.58242741	0.58443756	
1271.42	0.58259875	0.58445055	
1271.62	0.5828696	0.58446354	
1271.82	0.58252624	0.58447651	
1272.02	0.58248649	0.58448947	
1272.22	0.58265338	0.58450241	
1272.42	0.5827252	0.58451534	
1272.62	0.58292823	0.58452825	
1272.82	0.58351368	0.58454116	
1273.02	0.58377562	0.58455404	
1273.22	0.58446891	0.58456692	
1273.42	0.58480438	0.58457978	
1273.62	0.58462447	0.58459262	
1273.82	0.58481814	0.58460545	
1274.02	0.58426603	0.58461827	
1274.22	0.58330368	0.58463108	
1274.42	0.58356325	0.58464387	
1274.62	0.58353459	0.58465665	
1274.82	0.58296121	0.58466941	
1275.02	0.5829974	0.58468216	
1275.22	0.58320575	0.5846949	
1275.42	0.583701	0.58470762	
1275.62	0.58448487	0.58472033	
1275.82	0.5842431	0.58473302	
1276.02	0.58446283	0.5847457	
1276.22	0.58448205	0.58475837	
1276.42	0.58421095	0.58477103	
1276.62	0.58418799	0.58478367	
1276.82	0.58453266	0.5847963	
1277.02	0.58467932	0.58480891	
1277.22	0.58448641	0.58482151	
1277.42	0.58426702	0.5848341	
1277.62	0.58353484	0.58484667	
1277.82	0.58362235	0.58485923	
1278.02	0.58328167	0.58487178	
1278.22	0.58252158	0.58488431	
1278.42	0.58276919	0.58489683	
1278.62	0.58224862	0.58490933	
1278.82	0.58218186	0.58492183	
1279.02	0.58277516	0.58493431	
1279.22	0.58334461	0.58494677	
1279.42	0.58349769	0.58495922	
1279.62	0.58413442	0.58497166	
1279.82	0.58388674	0.58498409	
1280.02	0.58351846	0.5849965	
1280.22	0.58353713	0.5850089	
1280.42	0.5841231	0.58502129	
1280.62	0.58454735	0.58503366	
1280.82	0.58473696	0.58504602	
1281.02	0.58480463	0.58505837	
1281.22	0.58494928	0.5850707	
1281.42	0.58500362	0.58508302	
1281.62	0.58481253	0.58509532	
1281.82	0.58515713	0.58510762	
1282.02	0.58489637	0.5851199	
1282.22	0.58427619	0.58513216	
1282.42	0.58492619	0.58514442	
1282.62	0.58440032	0.58515666	
1282.82	0.58442964	0.58516889	
1283.02	0.58446637	0.5851811	
1283.22	0.58505655	0.5851933	
1283.42	0.58454099	0.58520549	
1283.62	0.58471944	0.58521766	
1283.82	0.58428358	0.58522983	
1284.02	0.58445928	0.58524198	
1284.22	0.5849651	0.58525411	
1284.42	0.58545009	0.58526623	
1284.62	0.58541308	0.58527834	
1284.82	0.58523696	0.58529044	
1285.02	0.58536536	0.58530252	
1285.22	0.58520714	0.5853146	
1285.42	0.58501499	0.58532665	
1285.62	0.58494708	0.5853387	
1285.82	0.58506168	0.58535073	
1286.02	0.5847596	0.58536275	
1286.22	0.58435595	0.58537476	
1286.42	0.58475234	0.58538675	
1286.62	0.58394664	0.58539873	
1286.82	0.58395706	0.5854107	
1287.02	0.58362994	0.58542265	
1287.22	0.58406922	0.5854346	
1287.42	0.58349568	0.58544653	
1287.62	0.58426981	0.58545844	
1287.82	0.58469309	0.58547035	
1288.02	0.58559731	0.58548224	
1288.22	0.58538345	0.58549411	
1288.42	0.58543264	0.58550598	
1288.62	0.58536671	0.58551783	
1288.82	0.58525905	0.58552967	
1289.02	0.58543142	0.5855415	
1289.22	0.5854942	0.58555332	
1289.42	0.58581361	0.58556512	
1289.62	0.58546318	0.58557691	
1289.82	0.58495682	0.58558868	
1290.02	0.58391445	0.58560045	
1290.22	0.5837723	0.5856122	
1290.42	0.58408186	0.58562394	
1290.62	0.58386059	0.58563566	
1290.82	0.58312674	0.58564738	
1291.02	0.58318543	0.58565908	
1291.22	0.58415761	0.58567077	
1291.42	0.58442389	0.58568244	
1291.62	0.58492481	0.58569411	
1291.82	0.58520431	0.58570576	
